catalogo_id,dataset_id,distribucion_id,serie_id,indice_tiempo_frecuencia,serie_titulo,serie_unidades,serie_descripcion,distribucion_titulo,distribucion_descripcion,distribucion_url_descarga,dataset_responsable,dataset_fuente,dataset_titulo,dataset_descripcion,dataset_tema,serie_indice_inicio,serie_indice_final,serie_valores_cant,serie_dias_no_cubiertos,serie_actualizada,serie_valor_ultimo,serie_valor_anterior,serie_var_pct_anterior,serie_discontinuada,consultas_total,consultas_30_dias,consultas_90_dias,consultas_180_dias
"obras,21,21.7,obras_21_07_15,R/P3M,hogurb_deficit_aguapotable_54,Porcentaje,Porcentaje de hogares urbanos con déficit en el acceso a conexión de agua corriente de red en Misiones,Porcentaje de hogares urbanos con déficit en el acceso a conexión de agua corriente de red,Dirección Nacional de Transparencia. Ministerio de Obras Públicas,https://transparencia.obraspublicas.gob.ar/hogurb_deficit_aguapotable.csv,""Agua, saneamiento e infraestructura hídrica - Agua y saneamiento"",Ministerio de Obras Públicas. Secretaría de Gestión Administrativa.Dirección General de Tecnologías de la Información y las Comunicaciones. Dirección Nacional de Transparencia,""Agua, saneamiento e infraestructura hídrica - Agua y saneamiento"",""Agua, saneamiento e infraestructura hídrica - Agua y saneamiento"",Agua,2019-10-01,2023-04-01,15,689,False,0.005,0.005,0.0,False,308,12,35,74"
"obras,21,21.7,obras_21_07_16,R/P3M,hogurb_deficit_aguapotable_58,Porcentaje,Porcentaje de hogares urbanos con déficit en el acceso a conexión de agua corriente de red en Neuquén,Porcentaje de hogares urbanos con déficit en el acceso a conexión de agua corriente de red,Dirección Nacional de Transparencia. Ministerio de Obras Públicas,https://transparencia.obraspublicas.gob.ar/hogurb_deficit_aguapotable.csv,""Agua, saneamiento e infraestructura hídrica - Agua y saneamiento"",Ministerio de Obras Públicas. Secretaría de Gestión Administrativa.Dirección General de Tecnologías de la Información y las Comunicaciones. Dirección Nacional de Transparencia,""Agua, saneamiento e infraestructura hídrica - Agua y saneamiento"",""Agua, saneamiento e infraestructura hídrica - Agua y saneamiento"",Agua,2019-10-01,2023-04-01,15,689,False,0.0,0.003,-1.0,False,318,12,37,83"
"obras,21,21.7,obras_21_07_17,R/P3M,hogurb_deficit_aguapotable_62,Porcentaje,Porcentaje de hogares urbanos con déficit en el acceso a conexión de agua corriente de red en Rio Negro,Porcentaje de hogares urbanos con déficit en el acceso a conexión de agua corriente de red,Dirección Nacional de Transparencia. Ministerio de Obras Públicas,https://transparencia.obraspublicas.gob.ar/hogurb_deficit_aguapotable.csv,""Agua, saneamiento e infraestructura hídrica - Agua y saneamiento"",Ministerio de Obras Públicas. Secretaría de Gestión Administrativa.Dirección General de Tecnologías de la Información y las Comunicaciones. Dirección Nacional de Transparencia,""Agua, saneamiento e infraestructura hídrica - Agua y saneamiento"",""Agua, saneamiento e infraestructura hídrica - Agua y saneamiento"",Agua,2019-10-01,2023-04-01,15,689,False,0.0,0.0,nan,False,322,14,36,76"
"obras,21,21.7,obras_21_07_18,R/P3M,hogurb_deficit_aguapotable_66,Porcentaje,Porcentaje de hogares urbanos con déficit en el acceso a conexión de agua corriente de red en Salta,Porcentaje de hogares urbanos con déficit en el acceso a conexión de agua corriente de red,Dirección Nacional de Transparencia. Ministerio de Obras Públicas,https://transparencia.obraspublicas.gob.ar/hogurb_deficit_aguapotable.csv,""Agua, saneamiento e infraestructura hídrica - Agua y saneamiento"",Ministerio de Obras Públicas. Secretaría de Gestión Administrativa.Dirección General de Tecnologías de la Información y las Comunicaciones. Dirección Nacional de Transparencia,""Agua, saneamiento e infraestructura hídrica - Agua y saneamiento"",""Agua, saneamiento e infraestructura hídrica - Agua y saneamiento"",Agua,2019-10-01,2023-04-01,15,689,False,0.01,0.007,0.4285714285714286,False,280,12,36,77"
"obras,21,21.7,obras_21_07_19,R/P3M,hogurb_deficit_aguapotable_70,Porcentaje,Porcentaje de hogares urbanos con déficit en el acceso a conexión de agua corriente de red en San Juan,Porcentaje de hogares urbanos con déficit en el acceso a conexión de agua corriente de red,Dirección Nacional de Transparencia. Ministerio de Obras Públicas,https://transparencia.obraspublicas.gob.ar/hogurb_deficit_aguapotable.csv,""Agua, saneamiento e infraestructura hídrica - Agua y saneamiento"",Ministerio de Obras Públicas. Secretaría de Gestión Administrativa.Dirección General de Tecnologías de la Información y las Comunicaciones. Dirección Nacional de Transparencia,""Agua, saneamiento e infraestructura hídrica - Agua y saneamiento"",""Agua, saneamiento e infraestructura hídrica - Agua y saneamiento"",Agua,2019-10-01,2023-04-01,15,689,False,0.002,0.0,inf,False,278,12,35,76"
"obras,21,21.7,obras_21_07_20,R/P3M,hogurb_deficit_aguapotable_74,Porcentaje,Porcentaje de hogares urbanos con déficit en el acceso a conexión de agua corriente de red en San Luis,Porcentaje de hogares urbanos con déficit en el acceso a conexión de agua corriente de red,Dirección Nacional de Transparencia. Ministerio de Obras Públicas,https://transparencia.obraspublicas.gob.ar/hogurb_deficit_aguapotable.csv,""Agua, saneamiento e infraestructura hídrica - Agua y saneamiento"",Ministerio de Obras Públicas. Secretaría de Gestión Administrativa.Dirección General de Tecnologías de la Información y las Comunicaciones. Dirección Nacional de Transparencia,""Agua, saneamiento e infraestructura hídrica - Agua y saneamiento"",""Agua, saneamiento e infraestructura hídrica - Agua y saneamiento"",Agua,2019-10-01,2023-04-01,15,689,False,0.0,0.0,nan,False,329,13,36,76"
"obras,21,21.7,obras_21_07_21,R/P3M,hogurb_deficit_aguapotable_78,Porcentaje,Porcentaje de hogares urbanos con déficit en el acceso a conexión de agua corriente de red en Santa Cruz,Porcentaje de hogares urbanos con déficit en el acceso a conexión de agua corriente de red,Dirección Nacional de Transparencia. Ministerio de Obras Públicas,https://transparencia.obraspublicas.gob.ar/hogurb_deficit_aguapotable.csv,""Agua, saneamiento e infraestructura hídrica - Agua y saneamiento"",Ministerio de Obras Públicas. Secretaría de Gestión Administrativa.Dirección General de Tecnologías de la Información y las Comunicaciones. Dirección Nacional de Transparencia,""Agua, saneamiento e infraestructura hídrica - Agua y saneamiento"",""Agua, saneamiento e infraestructura hídrica - Agua y saneamiento"",Agua,2019-10-01,2023-04-01,15,689,False,0.014,0.015,-0.06666666666666665,False,335,12,37,85"
"obras,21,21.7,obras_21_07_22,R/P3M,hogurb_deficit_aguapotable_82,Porcentaje,Porcentaje de hogares urbanos con déficit en el acceso a conexión de agua corriente de red en Santa Fe,Porcentaje de hogares urbanos con déficit en el acceso a conexión de agua corriente de red,Dirección Nacional de Transparencia. Ministerio de Obras Públicas,https://transparencia.obraspublicas.gob.ar/hogurb_deficit_aguapotable.csv,""Agua, saneamiento e infraestructura hídrica - Agua y saneamiento"",Ministerio de Obras Públicas. Secretaría de Gestión Administrativa.Dirección General de Tecnologías de la Información y las Comunicaciones. Dirección Nacional de Transparencia,""Agua, saneamiento e infraestructura hídrica - Agua y saneamiento"",""Agua, saneamiento e infraestructura hídrica - Agua y saneamiento"",Agua,2019-10-01,2023-04-01,15,689,False,0.026,0.019,0.368421052631579,False,246,12,33,71"
"obras,21,21.7,obras_21_07_23,R/P3M,hogurb_deficit_aguapotable_86,Porcentaje,Porcentaje de hogares urbanos con déficit en el acceso a conexión de agua corriente de red en Santiado del Estero,Porcentaje de hogares urbanos con déficit en el acceso a conexión de agua corriente de red,Dirección Nacional de Transparencia. Ministerio de Obras Públicas,https://transparencia.obraspublicas.gob.ar/hogurb_deficit_aguapotable.csv,""Agua, saneamiento e infraestructura hídrica - Agua y saneamiento"",Ministerio de Obras Públicas. Secretaría de Gestión Administrativa.Dirección General de Tecnologías de la Información y las Comunicaciones. Dirección Nacional de Transparencia,""Agua, saneamiento e infraestructura hídrica - Agua y saneamiento"",""Agua, saneamiento e infraestructura hídrica - Agua y saneamiento"",Agua,2019-10-01,2023-04-01,15,689,False,0.004,0.0,inf,False,237,11,33,75"
"obras,21,21.7,obras_21_07_24,R/P3M,hogurb_deficit_aguapotable_90,Porcentaje,Porcentaje de hogares urbanos con déficit en el acceso a conexión de agua corriente de red en Tucumán,Porcentaje de hogares urbanos con déficit en el acceso a conexión de agua corriente de red,Dirección Nacional de Transparencia. Ministerio de Obras Públicas,https://transparencia.obraspublicas.gob.ar/hogurb_deficit_aguapotable.csv,""Agua, saneamiento e infraestructura hídrica - Agua y saneamiento"",Ministerio de Obras Públicas. Secretaría de Gestión Administrativa.Dirección General de Tecnologías de la Información y las Comunicaciones. Dirección Nacional de Transparencia,""Agua, saneamiento e infraestructura hídrica - Agua y saneamiento"",""Agua, saneamiento e infraestructura hídrica - Agua y saneamiento"",Agua,2019-10-01,2023-04-01,15,689,False,0.022,0.027,-0.18518518518518523,False,302,12,33,73"
"obras,21,21.7,obras_21_07_25,R/P3M,hogurb_deficit_aguapotable_94,Porcentaje,""Porcentaje de hogares urbanos con déficit en el acceso a conexión de agua corriente de red en Tierra del Fuego, Antártida e Islas del Atlántico Sur"",Porcentaje de hogares urbanos con déficit en el acceso a conexión de agua corriente de red,Dirección Nacional de Transparencia. Ministerio de Obras Públicas,https://transparencia.obraspublicas.gob.ar/hogurb_deficit_aguapotable.csv,""Agua, saneamiento e infraestructura hídrica - Agua y saneamiento"",Ministerio de Obras Públicas. Secretaría de Gestión Administrativa.Dirección General de Tecnologías de la Información y las Comunicaciones. Dirección Nacional de Transparencia,""Agua, saneamiento e infraestructura hídrica - Agua y saneamiento"",""Agua, saneamiento e infraestructura hídrica - Agua y saneamiento"",Agua,2019-10-01,2023-04-01,15,689,False,0.005,0.015,-0.6666666666666666,False,329,12,35,79"
"obras,21,21.8,obras_21_08_01,R/P3M,hogurb_deficit_cloaca_arg,Porcentaje,Porcentaje de hogares urbanos con déficit en la conexión a red cloacal en Argentina,Porcentaje de hogares urbanos con déficit en la conexión a red cloacal,Dirección Nacional de Transparencia. Ministerio de Obras Públicas,https://transparencia.obraspublicas.gob.ar/hogurb_deficit_cloaca.csv,""Agua, saneamiento e infraestructura hídrica - Agua y saneamiento"",Ministerio de Obras Públicas. Secretaría de Gestión Administrativa.Dirección General de Tecnologías de la Información y las Comunicaciones. Dirección Nacional de Transparencia,""Agua, saneamiento e infraestructura hídrica - Agua y saneamiento"",""Agua, saneamiento e infraestructura hídrica - Agua y saneamiento"",Agua,2019-10-01,2023-04-01,15,689,False,0.256,0.252,0.015873015873015817,False,330,11,28,63"
"obras,21,21.8,obras_21_08_02,R/P3M,hogurb_deficit_cloaca_2,Porcentaje,Porcentaje de hogares urbanos con déficit en la conexión a red cloacal en Ciudad Autónoma de Buenos Aires,Porcentaje de hogares urbanos con déficit en la conexión a red cloacal,Dirección Nacional de Transparencia. Ministerio de Obras Públicas,https://transparencia.obraspublicas.gob.ar/hogurb_deficit_cloaca.csv,""Agua, saneamiento e infraestructura hídrica - Agua y saneamiento"",Ministerio de Obras Públicas. Secretaría de Gestión Administrativa.Dirección General de Tecnologías de la Información y las Comunicaciones. Dirección Nacional de Transparencia,""Agua, saneamiento e infraestructura hídrica - Agua y saneamiento"",""Agua, saneamiento e infraestructura hídrica - Agua y saneamiento"",Agua,2019-10-01,2023-04-01,15,689,False,0.002,0.003,-0.33333333333333337,False,298,10,27,58"
"obras,21,21.8,obras_21_08_03,R/P3M,hogurb_deficit_cloaca_6,Porcentaje,Porcentaje de hogares urbanos con déficit en la conexión a red cloacal en Buenos Aires,Porcentaje de hogares urbanos con déficit en la conexión a red cloacal,Dirección Nacional de Transparencia. Ministerio de Obras Públicas,https://transparencia.obraspublicas.gob.ar/hogurb_deficit_cloaca.csv,""Agua, saneamiento e infraestructura hídrica - Agua y saneamiento"",Ministerio de Obras Públicas. Secretaría de Gestión Administrativa.Dirección General de Tecnologías de la Información y las Comunicaciones. Dirección Nacional de Transparencia,""Agua, saneamiento e infraestructura hídrica - Agua y saneamiento"",""Agua, saneamiento e infraestructura hídrica - Agua y saneamiento"",Agua,2019-10-01,2023-04-01,15,689,False,0.334,0.316,0.05696202531645578,False,356,12,31,65"
"obras,21,21.8,obras_21_08_04,R/P3M,hogurb_deficit_cloaca_10,Porcentaje,Porcentaje de hogares urbanos con déficit en la conexión a red cloacal en Catamarca,Porcentaje de hogares urbanos con déficit en la conexión a red cloacal,Dirección Nacional de Transparencia. Ministerio de Obras Públicas,https://transparencia.obraspublicas.gob.ar/hogurb_deficit_cloaca.csv,""Agua, saneamiento e infraestructura hídrica - Agua y saneamiento"",Ministerio de Obras Públicas. Secretaría de Gestión Administrativa.Dirección General de Tecnologías de la Información y las Comunicaciones. Dirección Nacional de Transparencia,""Agua, saneamiento e infraestructura hídrica - Agua y saneamiento"",""Agua, saneamiento e infraestructura hídrica - Agua y saneamiento"",Agua,2019-10-01,2023-04-01,15,689,False,0.187,0.225,-0.16888888888888887,False,301,10,25,56"
"obras,21,21.8,obras_21_08_05,R/P3M,hogurb_deficit_cloaca_14,Porcentaje,Porcentaje de hogares urbanos con déficit en la conexión a red cloacal en Córdoba,Porcentaje de hogares urbanos con déficit en la conexión a red cloacal,Dirección Nacional de Transparencia. Ministerio de Obras Públicas,https://transparencia.obraspublicas.gob.ar/hogurb_deficit_cloaca.csv,""Agua, saneamiento e infraestructura hídrica - Agua y saneamiento"",Ministerio de Obras Públicas. Secretaría de Gestión Administrativa.Dirección General de Tecnologías de la Información y las Comunicaciones. Dirección Nacional de Transparencia,""Agua, saneamiento e infraestructura hídrica - Agua y saneamiento"",""Agua, saneamiento e infraestructura hídrica - Agua y saneamiento"",Agua,2019-10-01,2023-04-01,15,689,False,0.478,0.51,-0.06274509803921569,False,222,10,25,52"
"obras,21,21.8,obras_21_08_06,R/P3M,hogurb_deficit_cloaca_18,Porcentaje,Porcentaje de hogares urbanos con déficit en la conexión a red cloacal en Corrientes,Porcentaje de hogares urbanos con déficit en la conexión a red cloacal,Dirección Nacional de Transparencia. Ministerio de Obras Públicas,https://transparencia.obraspublicas.gob.ar/hogurb_deficit_cloaca.csv,""Agua, saneamiento e infraestructura hídrica - Agua y saneamiento"",Ministerio de Obras Públicas. Secretaría de Gestión Administrativa.Dirección General de Tecnologías de la Información y las Comunicaciones. Dirección Nacional de Transparencia,""Agua, saneamiento e infraestructura hídrica - Agua y saneamiento"",""Agua, saneamiento e infraestructura hídrica - Agua y saneamiento"",Agua,2019-10-01,2023-04-01,15,689,False,0.052,0.054,-0.03703703703703709,False,336,11,28,59"
"obras,21,21.8,obras_21_08_07,R/P3M,hogurb_deficit_cloaca_22,Porcentaje,Porcentaje de hogares urbanos con déficit en la conexión a red cloacal en Chaco,Porcentaje de hogares urbanos con déficit en la conexión a red cloacal,Dirección Nacional de Transparencia. Ministerio de Obras Públicas,https://transparencia.obraspublicas.gob.ar/hogurb_deficit_cloaca.csv,""Agua, saneamiento e infraestructura hídrica - Agua y saneamiento"",Ministerio de Obras Públicas. Secretaría de Gestión Administrativa.Dirección General de Tecnologías de la Información y las Comunicaciones. Dirección Nacional de Transparencia,""Agua, saneamiento e infraestructura hídrica - Agua y saneamiento"",""Agua, saneamiento e infraestructura hídrica - Agua y saneamiento"",Agua,2019-10-01,2023-04-01,15,689,False,0.38,0.355,0.07042253521126773,False,218,10,26,51"
"obras,21,21.8,obras_21_08_08,R/P3M,hogurb_deficit_cloaca_26,Porcentaje,Porcentaje de hogares urbanos con déficit en la conexión a red cloacal en Chubut,Porcentaje de hogares urbanos con déficit en la conexión a red cloacal,Dirección Nacional de Transparencia. Ministerio de Obras Públicas,https://transparencia.obraspublicas.gob.ar/hogurb_deficit_cloaca.csv,""Agua, saneamiento e infraestructura hídrica - Agua y saneamiento"",Ministerio de Obras Públicas. Secretaría de Gestión Administrativa.Dirección General de Tecnologías de la Información y las Comunicaciones. Dirección Nacional de Transparencia,""Agua, saneamiento e infraestructura hídrica - Agua y saneamiento"",""Agua, saneamiento e infraestructura hídrica - Agua y saneamiento"",Agua,2019-10-01,2023-04-01,15,689,False,0.074,0.069,0.0724637681159419,False,268,12,27,58"
"obras,21,21.8,obras_21_08_09,R/P3M,hogurb_deficit_cloaca_30,Porcentaje,Porcentaje de hogares urbanos con déficit en la conexión a red cloacal entre Ríos,Porcentaje de hogares urbanos con déficit en la conexión a red cloacal,Dirección Nacional de Transparencia. Ministerio de Obras Públicas,https://transparencia.obraspublicas.gob.ar/hogurb_deficit_cloaca.csv,""Agua, saneamiento e infraestructura hídrica - Agua y saneamiento"",Ministerio de Obras Públicas. Secretaría de Gestión Administrativa.Dirección General de Tecnologías de la Información y las Comunicaciones. Dirección Nacional de Transparencia,""Agua, saneamiento e infraestructura hídrica - Agua y saneamiento"",""Agua, saneamiento e infraestructura hídrica - Agua y saneamiento"",Agua,2019-10-01,2023-04-01,15,689,False,0.153,0.126,0.2142857142857142,False,336,11,26,60"
"obras,21,21.8,obras_21_08_10,R/P3M,hogurb_deficit_cloaca_34,Porcentaje,Porcentaje de hogares urbanos con déficit en la conexión a red cloacal en Formosa,Porcentaje de hogares urbanos con déficit en la conexión a red cloacal,Dirección Nacional de Transparencia. Ministerio de Obras Públicas,https://transparencia.obraspublicas.gob.ar/hogurb_deficit_cloaca.csv,""Agua, saneamiento e infraestructura hídrica - Agua y saneamiento"",Ministerio de Obras Públicas. Secretaría de Gestión Administrativa.Dirección General de Tecnologías de la Información y las Comunicaciones. Dirección Nacional de Transparencia,""Agua, saneamiento e infraestructura hídrica - Agua y saneamiento"",""Agua, saneamiento e infraestructura hídrica - Agua y saneamiento"",Agua,2019-10-01,2023-04-01,15,689,False,0.01,0.007,0.4285714285714286,False,346,12,29,63"
"obras,21,21.8,obras_21_08_11,R/P3M,hogurb_deficit_cloaca_38,Porcentaje,Porcentaje de hogares urbanos con déficit en la conexión a red cloacal en Jujuy,Porcentaje de hogares urbanos con déficit en la conexión a red cloacal,Dirección Nacional de Transparencia. Ministerio de Obras Públicas,https://transparencia.obraspublicas.gob.ar/hogurb_deficit_cloaca.csv,""Agua, saneamiento e infraestructura hídrica - Agua y saneamiento"",Ministerio de Obras Públicas. Secretaría de Gestión Administrativa.Dirección General de Tecnologías de la Información y las Comunicaciones. Dirección Nacional de Transparencia,""Agua, saneamiento e infraestructura hídrica - Agua y saneamiento"",""Agua, saneamiento e infraestructura hídrica - Agua y saneamiento"",Agua,2019-10-01,2023-04-01,15,689,False,0.058,0.102,-0.43137254901960775,False,327,12,28,61"
"obras,21,21.8,obras_21_08_12,R/P3M,hogurb_deficit_cloaca_42,Porcentaje,Porcentaje de hogares urbanos con déficit en la conexión a red cloacal en La Pampa,Porcentaje de hogares urbanos con déficit en la conexión a red cloacal,Dirección Nacional de Transparencia. Ministerio de Obras Públicas,https://transparencia.obraspublicas.gob.ar/hogurb_deficit_cloaca.csv,""Agua, saneamiento e infraestructura hídrica - Agua y saneamiento"",Ministerio de Obras Públicas. Secretaría de Gestión Administrativa.Dirección General de Tecnologías de la Información y las Comunicaciones. Dirección Nacional de Transparencia,""Agua, saneamiento e infraestructura hídrica - Agua y saneamiento"",""Agua, saneamiento e infraestructura hídrica - Agua y saneamiento"",Agua,2019-10-01,2023-04-01,15,689,False,0.108,0.104,0.03846153846153855,False,310,10,26,58"
"obras,21,21.8,obras_21_08_13,R/P3M,hogurb_deficit_cloaca_46,Porcentaje,Porcentaje de hogares urbanos con déficit en la conexión a red cloacal en La Rioja,Porcentaje de hogares urbanos con déficit en la conexión a red cloacal,Dirección Nacional de Transparencia. Ministerio de Obras Públicas,https://transparencia.obraspublicas.gob.ar/hogurb_deficit_cloaca.csv,""Agua, saneamiento e infraestructura hídrica - Agua y saneamiento"",Ministerio de Obras Públicas. Secretaría de Gestión Administrativa.Dirección General de Tecnologías de la Información y las Comunicaciones. Dirección Nacional de Transparencia,""Agua, saneamiento e infraestructura hídrica - Agua y saneamiento"",""Agua, saneamiento e infraestructura hídrica - Agua y saneamiento"",Agua,2019-10-01,2023-04-01,15,689,False,0.078,0.103,-0.24271844660194175,False,342,12,28,65"
"obras,21,21.8,obras_21_08_14,R/P3M,hogurb_deficit_cloaca_50,Porcentaje,Porcentaje de hogares urbanos con déficit en la conexión a red cloacal en Mendoza,Porcentaje de hogares urbanos con déficit en la conexión a red cloacal,Dirección Nacional de Transparencia. Ministerio de Obras Públicas,https://transparencia.obraspublicas.gob.ar/hogurb_deficit_cloaca.csv,""Agua, saneamiento e infraestructura hídrica - Agua y saneamiento"",Ministerio de Obras Públicas. Secretaría de Gestión Administrativa.Dirección General de Tecnologías de la Información y las Comunicaciones. Dirección Nacional de Transparencia,""Agua, saneamiento e infraestructura hídrica - Agua y saneamiento"",""Agua, saneamiento e infraestructura hídrica - Agua y saneamiento"",Agua,2019-10-01,2023-04-01,15,689,False,0.077,0.065,0.18461538461538463,False,278,11,27,59"
"obras,21,21.8,obras_21_08_15,R/P3M,hogurb_deficit_cloaca_54,Porcentaje,Porcentaje de hogares urbanos con déficit en la conexión a red cloacal en Misiones,Porcentaje de hogares urbanos con déficit en la conexión a red cloacal,Dirección Nacional de Transparencia. Ministerio de Obras Públicas,https://transparencia.obraspublicas.gob.ar/hogurb_deficit_cloaca.csv,""Agua, saneamiento e infraestructura hídrica - Agua y saneamiento"",Ministerio de Obras Públicas. Secretaría de Gestión Administrativa.Dirección General de Tecnologías de la Información y las Comunicaciones. Dirección Nacional de Transparencia,""Agua, saneamiento e infraestructura hídrica - Agua y saneamiento"",""Agua, saneamiento e infraestructura hídrica - Agua y saneamiento"",Agua,2019-10-01,2023-04-01,15,689,False,0.532,0.512,0.0390625,False,334,10,26,59"
"obras,21,21.8,obras_21_08_16,R/P3M,hogurb_deficit_cloaca_58,Porcentaje,Porcentaje de hogares urbanos con déficit en la conexión a red cloacal en Neuquén,Porcentaje de hogares urbanos con déficit en la conexión a red cloacal,Dirección Nacional de Transparencia. Ministerio de Obras Públicas,https://transparencia.obraspublicas.gob.ar/hogurb_deficit_cloaca.csv,""Agua, saneamiento e infraestructura hídrica - Agua y saneamiento"",Ministerio de Obras Públicas. Secretaría de Gestión Administrativa.Dirección General de Tecnologías de la Información y las Comunicaciones. Dirección Nacional de Transparencia,""Agua, saneamiento e infraestructura hídrica - Agua y saneamiento"",""Agua, saneamiento e infraestructura hídrica - Agua y saneamiento"",Agua,2019-10-01,2023-04-01,15,689,False,0.056,0.051,0.0980392156862746,False,315,11,28,63"
"obras,21,21.8,obras_21_08_17,R/P3M,hogurb_deficit_cloaca_62,Porcentaje,Porcentaje de hogares urbanos con déficit en la conexión a red cloacal en Rio Negro,Porcentaje de hogares urbanos con déficit en la conexión a red cloacal,Dirección Nacional de Transparencia. Ministerio de Obras Públicas,https://transparencia.obraspublicas.gob.ar/hogurb_deficit_cloaca.csv,""Agua, saneamiento e infraestructura hídrica - Agua y saneamiento"",Ministerio de Obras Públicas. Secretaría de Gestión Administrativa.Dirección General de Tecnologías de la Información y las Comunicaciones. Dirección Nacional de Transparencia,""Agua, saneamiento e infraestructura hídrica - Agua y saneamiento"",""Agua, saneamiento e infraestructura hídrica - Agua y saneamiento"",Agua,2019-10-01,2023-04-01,15,689,False,0.008,0.012,-0.33333333333333337,False,301,11,26,57"
"obras,21,21.8,obras_21_08_18,R/P3M,hogurb_deficit_cloaca_66,Porcentaje,Porcentaje de hogares urbanos con déficit en la conexión a red cloacal en Salta,Porcentaje de hogares urbanos con déficit en la conexión a red cloacal,Dirección Nacional de Transparencia. Ministerio de Obras Públicas,https://transparencia.obraspublicas.gob.ar/hogurb_deficit_cloaca.csv,""Agua, saneamiento e infraestructura hídrica - Agua y saneamiento"",Ministerio de Obras Públicas. Secretaría de Gestión Administrativa.Dirección General de Tecnologías de la Información y las Comunicaciones. Dirección Nacional de Transparencia,""Agua, saneamiento e infraestructura hídrica - Agua y saneamiento"",""Agua, saneamiento e infraestructura hídrica - Agua y saneamiento"",Agua,2019-10-01,2023-04-01,15,689,False,0.087,0.081,0.07407407407407396,False,322,13,29,62"
